price,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,Date,sqft_li_lot,avec_sans_bas
500000,2760,35171,2,2760,0,1990,1/2/2015,0.078473743,0
450000,2450,19744,2,2450,0,1990,8/14/2014,0.124088331,0
800000,2760,9471,1,1760,1000,1956,8/29/2014,0.291415901,1
533000,2810,4607,2,2810,0,2004,10/9/2014,0.609941394,0
555000,2690,4819,2,2690,0,2004,4/3/2015,0.558207097,0
683000,2300,9218,2,2300,0,1998,8/14/2014,0.249511825,0
475000,1700,9100,1,1160,540,1998,6/28/2014,0.186813187,1
590000,2520,10223,2,2520,0,1988,9/17/2014,0.246502983,0
264500,1630,8346,1,1630,0,1990,2/22/2015,0.195303139,0
275000,1830,7062,2,1830,0,1990,3/26/2015,0.25913339,0
590000,2110,3870,2,2110,0,2004,7/29/2014,0.545219638,0
485000,1650,3436,2,1650,0,2003,4/8/2015,0.480209546,0
285000,1800,2516,2,1800,0,2001,9/25/2014,0.715421304,0
300000,1880,4200,2,1880,0,2007,8/6/2014,0.447619048,0
315000,1950,3000,2,1950,0,2001,12/18/2014,0.65,0
850000,3360,8708,2,3360,0,2006,3/30/2015,0.38585209,0
289950,2070,5013,2,2070,0,1987,8/21/2014,0.412926391,0
792000,2250,19270,2,2250,0,1999,4/25/2015,0.116761806,0
405000,1500,9636,2,1500,0,1994,8/1/2014,0.155666252,0
280000,1550,4486,2,1550,0,2000,5/7/2015,0.345519394,0
288000,1520,3593,2,1520,0,2004,7/3/2014,0.423044809,0
445000,2210,8010,2,2210,0,1998,9/23/2014,0.275905119,0
420000,1470,1445,2,1160,310,2005,5/5/2015,1.017301038,1
620000,1776,1248,3,1604,172,2006,4/7/2015,1.423076923,1
257000,1740,3721,2,1740,0,2009,10/10/2014,0.467616232,0
475000,950,1110,2,950,0,2003,6/19/2014,0.855855856,0
280000,1600,4271,2,1600,0,2000,5/7/2014,0.374619527,0
480000,1640,7847,2,1640,0,1987,7/23/2014,0.208997069,0
295000,1940,10350,1,1420,520,1979,4/15/2015,0.187439614,1
629950,1680,1683,2,1120,560,2014,3/5/2015,0.998217469,1
755000,2420,8856,1,1620,800,1957,10/26/2014,0.273261066,1
544000,1460,1613,2,1180,280,2007,6/30/2014,0.905145691,1
810000,3140,10983,2,3140,0,1991,7/25/2014,0.285896385,0
619500,1700,4105,2,1700,0,1992,5/20/2014,0.414129111,0
187000,1730,1803,2,1730,0,2005,7/22/2014,0.959511925,0
725000,2980,16996,2,2980,0,1992,9/2/2014,0.175335373,0
444500,2600,4724,2,2600,0,2002,9/25/2014,0.550381033,0
289950,2070,6145,2,2070,0,2003,10/23/2014,0.336859235,0
439000,3180,7904,1,1810,1370,2006,6/30/2014,0.402327935,1
470000,1980,9725,2,1980,0,1994,3/4/2015,0.203598972,0
851000,3560,107290,2,3560,0,1987,5/9/2014,0.033181098,0
440500,2460,4399,2,2460,0,2007,5/24/2014,0.559218004,0
355500,2600,5540,2,2600,0,2004,6/5/2014,0.469314079,0
570000,3150,20189,2,3150,0,1990,8/11/2014,0.156025558,0
399000,1800,3300,2,1690,110,2004,10/7/2014,0.545454545,1
429000,1920,15124,2,1920,0,1995,5/19/2014,0.126950542,0
442000,1980,39932,2,1980,0,1994,8/8/2014,0.049584293,0
279000,2010,11618,2,2010,0,1990,11/10/2014,0.173007402,0
290000,1580,6860,2,1580,0,1995,4/26/2015,0.2303207,0
277500,1690,5171,2,1690,0,2003,2/2/2015,0.326822665,0
330000,3040,7232,2,3040,0,2003,6/17/2014,0.420353982,0
770000,3680,35617,1,2390,1290,1985,7/17/2014,0.103321448,1
546000,1530,3464,2,1530,0,1998,6/9/2014,0.441685912,0
540000,2860,8935,2,2860,0,2004,9/18/2014,0.320089536,0
610000,2910,12283,2,2910,0,1993,7/31/2014,0.236912806,0
379000,1500,7420,1,1000,500,1972,10/23/2014,0.202156334,1
465000,1650,4636,2,1650,0,1999,4/22/2015,0.355910267,0
280000,1970,8426,2,1970,0,1992,4/28/2015,0.233800142,0
407500,1930,10460,2,1930,0,1996,5/2/2014,0.184512428,0
547500,2550,10355,2,2550,0,1990,10/28/2014,0.246257846,0
557500,2620,11056,2,2620,0,1988,7/15/2014,0.236975398,0
445700,1270,1180,3,1270,0,2001,5/2/2014,1.076271186,0
645000,2490,5978,2,2490,0,2003,3/21/2015,0.416527267,0
575000,1590,2910,2,1110,480,1984,12/29/2014,0.546391753,1
580000,2040,4627,2,2040,0,1992,6/13/2014,0.440890426,0
316000,1490,4078,2,1490,0,1998,1/20/2015,0.365375184,0
339000,1450,3748,2,1450,0,2004,7/7/2014,0.386872999,0
445000,2690,21883,2,2690,0,1994,12/3/2014,0.122926473,0
302000,2140,9492,2,2140,0,1994,7/23/2014,0.225453013,0
275000,1710,7230,2,1710,0,1996,4/21/2015,0.236514523,0
455000,1980,7309,2,1980,0,1993,12/26/2014,0.270898892,0
400000,1390,2815,2,1390,0,1999,4/28/2015,0.493783304,0
272000,1680,8512,2,1680,0,1991,11/14/2014,0.197368421,0
415000,2090,6045,2,2090,0,2000,6/10/2014,0.345740281,0
750000,3280,6750,2,2440,840,2001,3/12/2015,0.485925926,1
354000,2160,15817,2,2160,0,1999,4/28/2015,0.136561927,0
435000,3110,6000,1,1560,1550,1967,3/25/2015,0.518333333,1
712000,2375,4094,2,2375,0,2002,7/1/2014,0.580117245,0
500000,1670,2575,2,1670,0,2000,3/19/2015,0.648543689,0
334999,1650,13816,2,1650,0,1998,8/5/2014,0.119426752,0
420000,2720,8622,2,2720,0,2002,12/20/2014,0.315472048,0
399950,2570,10431,2,2570,0,1989,6/27/2014,0.24638098,0
564450,2710,6174,2,2710,0,1998,4/2/2015,0.43893748,0
286000,1680,4226,2,1680,0,2003,3/17/2015,0.397539044,0
531800,1930,5344,2,1930,0,2004,2/19/2015,0.361152695,0
705000,2820,7200,1,1780,1040,1979,9/24/2014,0.391666667,1
410000,1509,1418,3,1509,0,2014,8/19/2014,1.064174894,0
499000,1540,1326,3,1390,150,1995,7/5/2014,1.161387632,1
315000,2340,6837,2,2340,0,1992,7/10/2014,0.342255375,0
629950,1680,1683,2,1120,560,2014,3/10/2015,0.998217469,1
1288000,3240,12625,2,3240,0,1987,1/21/2015,0.256633663,0
613500,2350,7035,2,2350,0,1989,2/5/2015,0.334044065,0
545000,3550,136343,2,3550,0,1977,10/28/2014,0.026037274,0
625000,2010,3200,2,2010,0,2009,1/23/2015,0.628125,0
379770,1470,1779,2,1160,310,2005,11/7/2014,0.826306914,1
265950,1490,3840,2,1490,0,2002,7/17/2014,0.388020833,0
455600,2420,8252,2,2420,0,1998,5/27/2014,0.293262239,0
438000,1650,3031,2,1650,0,2003,7/17/2014,0.544374794,0
425500,1970,2752,2,1970,0,1978,7/15/2014,0.715843023,0
853505,2820,14890,1,1770,1050,1985,9/12/2014,0.189388852,1
418500,2060,4399,2,2060,0,2007,6/4/2014,0.468288247,0
421200,1440,3060,2,1440,0,2003,10/1/2014,0.470588235,0
836500,2230,7200,3,2230,0,1996,9/3/2014,0.309722222,0
310000,1890,6300,2,1890,0,2003,3/3/2015,0.3,0
330000,1070,1155,2,720,350,2005,6/13/2014,0.926406926,1
525000,2320,9610,1,1730,590,1990,2/10/2015,0.241415193,1
557000,1630,1587,3,1630,0,2004,7/23/2014,1.027095148,0
425000,1800,14036,2,1800,0,1993,3/25/2015,0.128241664,0
353500,1260,972,2,840,420,2008,12/26/2014,1.296296296,1
541000,1790,4038,2,1790,0,2005,9/26/2014,0.443288757,0
577500,2280,10879,2,2280,0,1984,11/14/2014,0.209578086,0
560000,2430,5128,1,1270,1160,1978,11/24/2014,0.473868955,1
287600,1950,8251,2,1950,0,1990,5/13/2014,0.23633499,0
330000,1740,1844,2,1320,420,2008,8/19/2014,0.943600868,1
710000,2330,9160,2,2330,0,1997,2/13/2015,0.254366812,0
597500,2620,4800,2,2620,0,2002,10/20/2014,0.545833333,0
405000,1430,10200,1,1430,0,1960,10/24/2014,0.140196078,0
500000,2300,4307,2,2300,0,1998,5/13/2015,0.534014395,0
248500,1360,7293,2,1360,0,1988,1/6/2015,0.186480186,0
515000,2100,7851,2,2100,0,1986,10/31/2014,0.267481849,0
1350000,2390,5500,1,1700,690,1952,7/21/2014,0.434545455,1
475000,1800,3300,2,1690,110,2004,4/8/2015,0.545454545,1
293000,1990,7577,2,1990,0,1990,2/23/2015,0.262636928,0
451000,2050,4876,2,2050,0,2005,8/4/2014,0.420426579,0
329900,2170,4905,2,2170,0,2004,5/20/2014,0.442405708,0
280000,1610,10022,2,1610,0,1996,4/27/2015,0.160646578,0
496600,1910,5562,2,1910,0,1988,11/5/2014,0.343401654,0
746000,2620,8950,2,2620,0,1992,5/12/2014,0.29273743,0
598555,3040,7880,2,3040,0,2004,10/27/2014,0.385786802,0
753000,3070,223463,2,3070,0,2003,4/28/2015,0.013738292,0
505000,1820,11012,2,1820,0,1988,12/16/2014,0.165274246,0
479000,1690,3322,2,1690,0,2003,1/16/2015,0.508729681,0
389900,2160,59241,1,2160,0,2007,12/2/2014,0.036461235,0
500000,1650,4648,2,1650,0,2001,1/12/2015,0.354991394,0
425000,2650,12247,2,2650,0,2002,4/30/2015,0.216379522,0
217000,1340,4200,2,1340,0,2002,3/27/2015,0.319047619,0
395000,1960,3953,2,1960,0,1999,4/21/2015,0.495825955,0
839000,3200,203425,1,3200,0,2000,6/24/2014,0.015730613,0
799000,2860,4442,2,2860,0,2000,6/13/2014,0.64385412,0
539900,2500,4203,2,2500,0,2001,7/29/2014,0.594813229,0
334500,1990,3694,2,1990,0,1989,10/27/2014,0.538711424,0
477000,1350,2053,3,1350,0,2005,5/19/2014,0.657574282,0
625000,2360,12164,2,2360,0,1987,7/21/2014,0.194015127,0
428000,2340,3466,2,2340,0,2004,10/2/2014,0.675129833,0
906000,2030,1800,3,2030,0,2013,3/11/2015,1.127777778,0
342000,1740,2226,2,1320,420,2008,8/14/2014,0.781671159,1
440000,2290,6302,2,2290,0,1997,4/13/2015,0.363376706,0
343000,1270,2509,2,1270,0,2004,6/17/2014,0.50617776,0
410000,1860,15457,2,1860,0,1997,10/7/2014,0.120333829,0
630000,2320,32772,2,2320,0,1992,9/15/2014,0.07079214,0
540000,2180,11100,1,1230,950,1983,4/27/2015,0.196396396,1
969950,2830,3750,3,2830,0,2014,8/27/2014,0.754666667,0
340000,3040,6255,2,3040,0,1999,2/23/2015,0.486011191,0
285000,1690,7460,1,870,820,1997,8/13/2014,0.226541555,1
315000,1600,7982,2,1600,0,1993,7/28/2014,0.200451015,0
326995,1860,5321,2,1860,0,2000,12/8/2014,0.349558354,0
457000,2050,5694,2,2050,0,2004,7/29/2014,0.3600281,0
363000,2390,8000,2,2390,0,1995,2/12/2015,0.29875,0
925000,2440,7419,1,1520,920,1961,2/9/2015,0.328885295,1
343500,1900,5194,2,1900,0,2004,9/22/2014,0.3658067,0
620000,2590,7237,2,2590,0,2004,6/9/2014,0.357883101,0
290000,1190,8175,1,1190,0,1986,10/29/2014,0.145565749,0
449000,1810,1658,3,1810,0,1998,8/22/2014,1.091676719,0
292000,1600,3580,2,1600,0,2000,4/13/2015,0.446927374,0
271500,1490,8005,1,1090,400,1976,12/3/2014,0.186133666,1
317950,1980,4500,2,1980,0,2012,9/16/2014,0.44,0
542950,2070,39768,2,2070,0,1988,10/14/2014,0.052051901,0
399000,1740,3690,2,1740,0,2000,11/1/2014,0.471544715,0
542500,2040,10086,2,2040,0,1987,7/7/2014,0.202260559,0
450000,2530,8116,2,2530,0,2001,10/1/2014,0.311729916,0
488000,1940,5660,2,1940,0,2001,8/4/2014,0.342756184,0
355000,2400,9701,1,2400,0,1990,5/28/2014,0.247397176,0
255950,1720,3676,2,1720,0,1992,6/25/2014,0.467899891,0
330950,1630,2844,2,1630,0,2003,1/29/2015,0.573136428,0
340000,1212,1174,3,1212,0,2004,6/16/2014,1.032367973,0
270000,1770,7336,2,1770,0,1996,12/2/2014,0.2412759,0
476000,1440,3840,2,1440,0,2001,1/2/2015,0.375,0
740000,2710,18480,2,2000,710,1978,11/19/2014,0.146645022,1
498000,1690,4088,2,1690,0,2004,4/10/2015,0.413405088,0
339900,1470,4675,2,1470,0,1999,1/30/2015,0.314438503,0
539000,2830,9972,2,2830,0,2006,9/2/2014,0.283794625,0
330000,2370,9102,2,2370,0,1990,12/2/2014,0.260382334,0
518000,1680,2096,2,1380,300,2008,5/19/2014,0.801526718,1
559000,2010,5200,2,2010,0,1989,9/11/2014,0.386538462,0
835000,2960,6856,2,2960,0,2009,12/10/2014,0.431738623,0
372000,2430,5000,2,2430,0,2001,10/3/2014,0.486,0
345000,1870,3584,2,1870,0,2003,9/3/2014,0.521763393,0
246500,1620,7686,2,1620,0,1989,6/25/2014,0.210772834,0
403000,1502,1400,3,1502,0,2005,2/27/2015,1.072857143,0
792000,3320,12840,1,2600,720,1990,5/1/2015,0.258566978,1
290000,1600,6848,2,1600,0,2000,5/6/2015,0.23364486,0
1050000,2200,1970,2,1610,590,2008,5/6/2014,1.116751269,1
455000,1600,7829,2,1600,0,1987,8/12/2014,0.204368374,0
551000,2010,17362,2,2010,0,1994,11/14/2014,0.115770073,0
1230000,2660,1967,3,1870,790,2007,3/26/2015,1.352313167,1
410000,3040,6054,2,3040,0,2005,9/3/2014,0.502147341,0
595000,2550,6677,2,2550,0,2002,3/26/2015,0.381908043,0
353000,2550,6021,2,2550,0,2002,3/30/2015,0.423517688,0
469000,1190,1290,3,1190,0,2008,10/17/2014,0.92248062,0
475000,1630,7586,2,1630,0,1986,10/12/2014,0.214869496,0
482000,2950,6545,2,2950,0,2003,2/25/2015,0.450725745,0
491150,1470,3971,2,1470,0,2003,3/20/2015,0.370183833,0
930000,3290,6830,2,3290,0,2000,6/21/2014,0.481698389,0
413450,1540,1614,3,1470,70,2008,5/8/2014,0.954151177,1
405000,2070,4697,2,2070,0,2002,9/22/2014,0.440706834,0
572000,2360,9938,1,1690,670,1987,7/28/2014,0.237472328,1
515000,3020,12184,2,3020,0,2003,2/24/2015,0.247866054,0
768000,2660,10928,2,1830,830,1988,8/4/2014,0.24341142,1
435000,2260,5100,2,2260,0,2007,1/9/2015,0.443137255,0
732500,2470,10321,2,2470,0,1988,11/12/2014,0.239317896,0
480000,2270,4488,2,2270,0,1999,9/3/2014,0.505793226,0
600000,2630,77972,2,2630,0,2004,6/9/2014,0.033730057,0
280000,1020,2217,2,720,300,2004,4/27/2015,0.460081191,1
249000,1850,7200,1,1500,350,1979,12/18/2014,0.256944444,1
475000,2680,87117,1,1340,1340,1989,12/8/2014,0.030763226,1
275000,2030,6326,2,2030,0,1993,5/21/2014,0.320897882,0
699950,2510,4106,2,2510,0,2003,11/3/2014,0.611300536,0
306000,1680,11193,2,1680,0,1984,5/28/2014,0.150093809,0
309000,1990,3614,2,1990,0,2005,10/17/2014,0.550636414,0
685000,2520,10175,1,1630,890,1979,4/6/2015,0.247665848,1
1027000,2430,10500,2,2430,0,1989,6/19/2014,0.231428571,0
315000,1880,7000,2,1880,0,1993,6/12/2014,0.268571429,0
650000,2180,37042,2,2180,0,1998,3/20/2015,0.058852114,0
612000,2120,7401,2,2120,0,1989,4/17/2015,0.286447777,0
760000,4040,147856,2,4040,0,2004,10/28/2014,0.027323883,0
540000,2400,5817,2,2400,0,1998,5/5/2015,0.412583806,0
380000,1980,17342,2,1580,400,1984,9/18/2014,0.114173682,1
475000,2160,35912,2,2160,0,1982,8/13/2014,0.060147026,0
450000,2910,17172,2,2910,0,1989,5/14/2014,0.169461915,0
239000,1360,5754,2,1360,0,1994,11/5/2014,0.236357317,0
365000,1484,1761,3,1484,0,2003,9/4/2014,0.84270301,0
460000,2720,40813,2,2720,0,2001,12/31/2014,0.066645432,0
345000,1620,5992,2,1620,0,2001,9/3/2014,0.270360481,0
910000,2720,7250,2,2720,0,1990,4/2/2015,0.375172414,0
410000,1960,4400,2,1960,0,2006,6/9/2014,0.445454545,0
556000,2750,35440,2,2750,0,1994,8/4/2014,0.077595937,0
450000,2480,5647,2,2480,0,2002,10/27/2014,0.439171241,0
308900,2250,7294,2,2250,0,1994,6/11/2014,0.308472717,0
959000,2830,3750,3,2830,0,2014,9/17/2014,0.754666667,0
560000,2180,7169,2,2180,0,1990,4/21/2015,0.304087041,0
579000,2300,18540,1,1800,500,1961,12/31/2014,0.124056095,1
485000,2270,7887,2,2270,0,2004,9/15/2014,0.287815392,0
552000,1840,9900,1,1840,0,1978,7/2/2014,0.185858586,0
717500,2530,9932,2,2530,0,1995,2/5/2015,0.254732179,0
315000,1730,6368,2,1730,0,1993,6/18/2014,0.271670854,0
425000,1480,1386,3,1480,0,2005,3/10/2015,1.067821068,0
770000,2730,11380,2,2730,0,1995,8/21/2014,0.239894552,0
285000,1660,6263,2,1660,0,2003,6/23/2014,0.265048699,0
425000,2650,144183,1,2650,0,1967,2/3/2015,0.018379421,0
447000,1650,3076,2,1650,0,2003,8/14/2014,0.536410923,0
610000,2080,167270,1,2080,0,2000,10/17/2014,0.012434985,0
266490,1810,4113,2,1810,0,2004,11/18/2014,0.440068077,0
450000,1460,7573,2,1460,0,1983,7/9/2014,0.192790176,0
375000,1830,13042,2,1830,0,1990,5/7/2014,0.140315902,0
423800,1940,7415,2,1940,0,1965,8/1/2014,0.261631827,0
589000,2320,5663,2,2320,0,2003,7/31/2014,0.40967685,0
539950,1330,2183,3,1330,0,2014,3/23/2015,0.609253321,0
700000,2190,7982,2,2190,0,2004,7/22/2014,0.274367326,0
270000,1780,5015,2,1780,0,2010,4/6/2015,0.354935194,0
391500,1920,9625,2,1920,0,1993,7/7/2014,0.199480519,0
504500,1820,1545,3,1640,180,1998,9/4/2014,1.177993528,1
585000,1740,2350,2,1130,610,1995,10/2/2014,0.740425532,1
315000,2200,5954,2,2200,0,2004,3/3/2015,0.369499496,0
330000,1870,4657,2,1870,0,2000,7/18/2014,0.40154606,0
1550000,4460,26027,2,4460,0,1992,5/21/2014,0.17136051,0
820000,2970,9600,2,2970,0,1994,8/15/2014,0.309375,0
660000,2390,15669,2,2390,0,1991,4/7/2015,0.152530474,0
410000,1830,2839,2,1830,0,1999,9/2/2014,0.644593167,0
539000,1710,2300,2,1570,140,2005,6/4/2014,0.743478261,1
296475,1520,4170,2,1520,0,2004,7/7/2014,0.364508393,0
260000,1440,2500,2,1440,0,2006,9/5/2014,0.576,0
523000,2400,6182,2,2400,0,1998,3/24/2015,0.388223876,0
888550,3540,38322,2,3540,0,1989,7/7/2014,0.092375137,0
269950,1520,8720,1,1080,440,1981,7/14/2014,0.174311927,1
545000,2660,20369,2,2660,0,1992,7/15/2014,0.130590603,0
370000,1070,1219,2,720,350,2004,1/22/2015,0.877768663,1
488000,1590,2550,3,1590,0,1985,5/27/2014,0.623529412,0
345000,1380,1547,3,1380,0,2000,5/6/2015,0.892049127,0
541338,2060,8123,2,1010,1050,1977,12/10/2014,0.253600886,1
506950,2080,4931,2,2080,0,2000,3/27/2015,0.421821132,0
500000,1480,1171,3,1480,0,2006,5/6/2014,1.263877028,0
812000,2040,4559,2,2040,0,1998,8/22/2014,0.44746655,0
825500,2780,11964,2,2780,0,2009,5/30/2014,0.232363758,0
377000,1870,5333,2,1870,0,2012,4/9/2015,0.350646915,0
419950,3120,6000,2,3120,0,2007,3/11/2015,0.52,0
456000,2130,5205,2,2130,0,2013,9/9/2014,0.409221902,0
348000,1490,2478,3,1490,0,2009,2/9/2015,0.601291364,0
274000,1830,2517,2,1830,0,2005,12/22/2014,0.727056019,0
369950,1930,8254,2,1930,0,2014,4/8/2015,0.233826024,0
370000,1650,1793,3,1650,0,2007,7/21/2014,0.920245399,0
299900,1210,2046,2,920,290,2008,10/1/2014,0.591397849,1
375000,1600,2042,2,1600,0,2005,11/19/2014,0.783545544,0
465000,1920,144619,1,1920,0,2014,3/3/2015,0.013276264,0
2205000,3430,10177,2,3430,0,2014,4/29/2015,0.33703449,0
250000,1750,6351,2,1750,0,2012,1/23/2015,0.275547158,0
290750,1270,865,2,1080,190,2008,4/24/2015,1.468208092,1
263000,1584,3200,2,1584,0,2011,12/23/2014,0.495,0
400000,2393,4788,2,2393,0,2012,8/11/2014,0.499791145,0
327555,2329,5720,2,2329,0,2010,2/11/2015,0.407167832,0
384435,2029,3906,2,2029,0,2014,7/21/2014,0.519457245,0
489000,3080,5598,2,3080,0,2006,2/18/2015,0.550196499,0
1680000,4090,16972,2,3590,500,2007,3/2/2015,0.240985152,1
450000,1800,4357,2,1800,0,2013,4/24/2015,0.413128299,0
450000,2280,4557,2,2280,0,2010,10/29/2014,0.500329164,0
629800,2390,1984,2,2220,170,2008,7/1/2014,1.204637097,1
335000,1090,1139,2,960,130,2009,11/14/2014,0.956979807,1
580000,1620,1171,3,1470,150,2008,9/30/2014,1.383432963,1
399000,1430,1250,3,1430,0,2007,11/18/2014,1.144,0
445000,1550,930,2,1060,490,2006,8/14/2014,1.666666667,1
538000,3010,7014,2,3010,0,2009,7/9/2014,0.429141717,0
362500,1800,2700,2,1800,0,2011,6/19/2014,0.666666667,0
414950,1570,1551,3,1570,0,2008,10/15/2014,1.012250161,0
679950,2230,3939,2,2230,0,2014,1/27/2015,0.566133536,0
509900,1790,2700,2,1790,0,2010,5/5/2014,0.662962963,0
282000,2010,5399,2,2010,0,2006,7/15/2014,0.372291165,0
387865,2370,4200,2,2370,0,2014,8/27/2014,0.564285714,0
536000,1900,6224,2,1900,0,2005,6/9/2014,0.305269923,0
348000,1500,2255,2,1500,0,2005,7/10/2014,0.66518847,0
364000,1800,2790,2,1800,0,2011,6/25/2014,0.64516129,0
710000,2440,4153,2,2440,0,2003,6/27/2014,0.587527089,0
326989,2060,4200,2,2060,0,2014,7/31/2014,0.49047619,0
335606,2538,4600,2,2538,0,2013,7/8/2014,0.55173913,0
299950,1320,3150,2,1320,0,2005,11/26/2014,0.419047619,0
730000,1860,1290,2,1240,620,2010,1/21/2015,1.441860465,1
436110,1770,1235,3,1600,170,2007,5/2/2014,1.433198381,1
285000,2437,5136,2,2437,0,2011,6/4/2014,0.474493769,0
379900,1800,2791,2,1800,0,2011,7/14/2014,0.644930133,0
515000,2610,5845,2,2610,0,2005,8/11/2014,0.4465355,0
439000,1680,2801,2,1680,0,2011,10/7/2014,0.599785791,0
540000,2220,5279,2,2220,0,2006,3/24/2015,0.420534192,0
328000,2242,4800,2,2242,0,2013,5/12/2015,0.467083333,0
625000,2440,4800,2,2440,0,2014,6/20/2014,0.508333333,0
979000,2690,4047,3,2690,0,2014,5/6/2014,0.664689894,0
333500,2196,7475,2,2196,0,2006,1/14/2015,0.293779264,0
350000,2040,13590,2,2040,0,2009,1/26/2015,0.150110375,0
395000,2130,5088,2,1840,290,2011,7/24/2014,0.418632075,1
472000,1860,415126,2,1860,0,2006,5/7/2015,0.004480567,0
545000,1740,1279,3,1740,0,2008,1/20/2015,1.360437842,0
500000,1720,3012,2,1720,0,2011,7/7/2014,0.571049137,0
598950,1480,1531,3,1480,0,2014,2/24/2015,0.966688439,0
430000,1950,4949,2,1950,0,2009,1/2/2015,0.394018994,0
390000,1310,1254,2,850,460,2007,4/22/2015,1.044657097,1
450000,2410,4293,2,2410,0,2007,10/1/2014,0.561378989,0
398000,1720,1715,2,1240,480,2004,6/9/2014,1.002915452,1
452950,1150,1194,2,1020,130,2006,5/1/2015,0.963149079,1
409950,2655,5080,2,2655,0,2013,11/3/2014,0.522637795,0
339990,2570,4600,2,2570,0,2014,6/20/2014,0.558695652,0
292500,1440,1068,2,1160,280,2006,2/3/2015,1.348314607,1
650000,2500,51836,1,1510,990,2013,8/6/2014,0.04822903,1
443000,1780,2778,2,1530,250,2007,12/31/2014,0.64074874,1
260000,1427,4337,2,1427,0,2009,9/29/2014,0.329029283,0
950000,2280,2296,3,1890,390,2013,4/14/2015,0.993031359,1
572800,3310,4682,2,2380,930,2015,1/27/2015,0.706962836,1
711000,2550,5376,2,2550,0,2004,7/14/2014,0.474330357,0
1266520,3060,9576,2,3060,0,2005,9/15/2014,0.319548872,0
1898000,2830,4334,3,2830,0,2006,3/17/2015,0.652976465,0
249900,1610,3517,2,1610,0,2005,10/16/2014,0.457776514,0
287000,1600,6315,2,1600,0,2013,11/7/2014,0.253365004,0
445000,1260,1102,3,1260,0,2007,10/24/2014,1.143375681,0
605000,1660,1692,3,1610,50,2005,5/4/2015,0.98108747,1
341000,1480,1663,2,1180,300,2012,5/16/2014,0.889957907,1
412000,1200,813,3,1200,0,2010,10/1/2014,1.47601476,0
739000,2310,7348,1,2310,0,2010,9/11/2014,0.314371257,0
450000,1810,914,3,1380,430,2008,7/11/2014,1.980306346,1
527500,1380,1389,3,1380,0,2008,10/21/2014,0.993520518,0
415000,2280,6031,2,2280,0,2011,6/24/2014,0.378046758,0
975000,1660,1344,3,1660,0,2008,12/22/2014,1.235119048,0
275000,2217,8019,2,2217,0,2009,7/29/2014,0.276468388,0
498000,2480,4136,2,2480,0,2009,7/18/2014,0.599613153,0
754950,2610,7256,2,2610,0,2014,5/27/2014,0.359702315,0
417000,1570,4926,2,1570,0,2014,8/26/2014,0.318717012,0
555000,1940,3211,2,1940,0,2009,5/5/2014,0.604173155,0
555000,1940,3211,2,1940,0,2009,8/26/2014,0.604173155,0
650000,1480,2159,3,1480,0,2007,4/9/2015,0.685502547,0
700000,2350,4975,2,2350,0,2012,11/19/2014,0.472361809,0
675000,1300,1590,2,1100,200,2014,12/15/2014,0.817610063,1
571000,2140,2867,2,1960,180,2005,3/30/2015,0.746424834,1
635000,1570,1433,3,1570,0,2010,5/12/2014,1.095603629,0
754842,2930,5641,2,2930,0,2013,10/1/2014,0.519411452,0
329900,2242,4995,2,2242,0,2011,6/23/2014,0.448848849,0
389000,1350,874,3,1270,80,2006,1/15/2015,1.544622426,1
335000,1150,683,2,1150,0,2013,2/23/2015,1.68374817,0
368000,1370,1350,2,1010,360,2007,5/11/2014,1.014814815,1
310000,2540,4775,2,2540,0,2006,6/23/2014,0.531937173,0
436000,1150,1193,2,1020,130,2006,12/22/2014,0.963956412,1
320000,1820,1855,2,1570,250,2008,7/16/2014,0.981132075,1
375000,1580,3825,2,1580,0,2011,9/26/2014,0.413071895,0
439990,1930,1348,2,1300,630,2005,7/3/2014,1.431750742,1
351000,2594,4455,2,2594,0,2012,4/29/2015,0.582267116,0
252000,1670,4020,2,1670,0,2009,1/30/2015,0.415422886,0
552000,1280,1920,3,1280,0,2009,10/29/2014,0.666666667,0
254950,1794,4769,2,1794,0,2005,9/22/2014,0.376179493,0
629000,2160,1912,2,1970,190,2014,9/30/2014,1.129707113,1
554950,2950,10254,2,2950,0,2006,7/3/2014,0.287692608,0
328423,1730,3600,2,1730,0,2014,6/25/2014,0.480555556,0
248000,1870,4046,2,1870,0,2007,1/14/2015,0.462184874,0
535000,2280,2289,2,1880,400,2006,5/7/2014,0.996068152,1
384500,1600,2610,2,1600,0,2005,8/4/2014,0.61302682,0
550000,2430,5400,2,2430,0,2007,12/30/2014,0.45,0
660000,1780,1729,2,1080,700,2008,4/14/2015,1.029496819,1
261950,1880,5000,2,1880,0,2010,12/9/2014,0.376,0
614000,2830,5831,2,2830,0,2010,11/17/2014,0.485336992,0
437718,1800,3265,2,1800,0,2014,11/13/2014,0.551301685,0
515000,1510,1178,2,1060,450,2007,10/28/2014,1.281833616,1
650880,2930,6050,2,2930,0,2008,5/29/2014,0.484297521,0
329780,1730,3600,2,1730,0,2014,9/22/2014,0.480555556,0
1300000,3350,7752,1,2180,1170,2009,7/25/2014,0.432146543,1
221000,1320,1780,2,880,440,2005,10/22/2014,0.741573034,1
300000,1741,5701,2,1741,0,2012,3/17/2015,0.30538502,0
577000,2560,5238,2,2560,0,2001,12/29/2014,0.488736159,0
